"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
514.0,"4997600.0","3993100.0","155200.0","849300.0"
515.0,"5009200.0","4002800.0","155500.0","850900.0"
516.0,"5020000.0","4012500.0","155500.0","852000.0"
517.0,"5031600.0","4023200.0","155600.0","852800.0"
518.0,"5040200.0","4031000.0","155600.0","853600.0"
519.0,"5050200.0","4040300.0","155600.0","854300.0"
520.0,"5058900.0","4047700.0","155700.0","855500.0"
521.0,"5067500.0","4052900.0","155700.0","858900.0"
522.0,"5084900.0","4069400.0","156000.0","859500.0"
523.0,"5101100.0","4082900.0","156100.0","862100.0"
524.0,"5114700.0","4094600.0","156400.0","863700.0"
525.0,"5127200.0","4105500.0","156500.0","865200.0"
526.0,"5139400.0","4117000.0","156600.0","865800.0"
527.0,"5149100.0","4125700.0","156600.0","866800.0"
528.0,"5159000.0","4134000.0","156800.0","868200.0"
529.0,"5169300.0","4142900.0","156900.0","869500.0"
530.0,"5177400.0","4150600.0","156900.0","869900.0"
531.0,"5187600.0","4157900.0","157000.0","872700.0"
532.0,"5206500.0","4175200.0","157500.0","873800.0"
533.0,"5223700.0","4190200.0","157700.0","875800.0"
534.0,"5240200.0","4204300.0","158000.0","877900.0"
535.0,"5253100.0","4215300.0","158000.0","879800.0"
536.0,"5262900.0","4223900.0","158100.0","880900.0"
537.0,"5273400.0","4233000.0","158300.0","882100.0"
538.0,"5282300.0","4241100.0","158500.0","882700.0"
539.0,"5290300.0","4248400.0","158700.0","883200.0"
540.0,"5298300.0","4256000.0","158700.0","883600.0"
541.0,"5314600.0","4269000.0","159000.0","886600.0"
542.0,"5331400.0","4284900.0","159300.0","887200.0"
543.0,"5346300.0","4297600.0","159400.0","889300.0"
544.0,"5359300.0","4308900.0","159900.0","890500.0"
545.0,"5371800.0","4319200.0","160200.0","892400.0"
546.0,"5384900.0","4331200.0","160300.0","893400.0"
547.0,"5395900.0","4340700.0","160600.0","894600.0"
548.0,"5405600.0","4349600.0","160900.0","895100.0"
549.0,"5413800.0","4356500.0","160900.0","896400.0"
550.0,"5422500.0","4364400.0","161000.0","897100.0"
551.0,"5438800.0","4379100.0","161500.0","898200.0"
552.0,"5454600.0","4391800.0","161600.0","901200.0"
553.0,"5469800.0","4405900.0","161900.0","902000.0"
554.0,"5484100.0","4418200.0","161900.0","904000.0"
555.0,"5496200.0","4428700.0","161900.0","905600.0"
556.0,"5507700.0","4439400.0","162100.0","906200.0"
557.0,"5519100.0","4449500.0","162200.0","907400.0"
558.0,"5528300.0","4457000.0","162400.0","908900.0"
559.0,"5538200.0","4465800.0","162400.0","910000.0"
560.0,"5547700.0","4474800.0","162500.0","910400.0"
561.0,"5563100.0","4487000.0","162700.0","913400.0"
562.0,"5579300.0","4501800.0","163200.0","914300.0"
563.0,"5594200.0","4514600.0","163400.0","916200.0"
564.0,"5609300.0","4527900.0","163700.0","917700.0"
565.0,"5622700.0","4540200.0","163800.0","918700.0"
566.0,"5634800.0","4551200.0","163800.0","919800.0"
567.0,"5646400.0","4562100.0","163800.0","920500.0"
568.0,"5659400.0","4573800.0","163900.0","921700.0"
569.0,"5670000.0","4582700.0","164100.0","923200.0"
570.0,"5678300.0","4590400.0","164200.0","923700.0"
571.0,"5687400.0","4596500.0","164300.0","926600.0"
572.0,"5705400.0","4613200.0","164700.0","927500.0"
573.0,"5723600.0","4629100.0","165000.0","929500.0"
574.0,"5738000.0","4642400.0","165100.0","930500.0"
575.0,"5752300.0","4654900.0","165400.0","932000.0"
576.0,"5765800.0","4667100.0","165400.0","933300.0"
577.0,"5778900.0","4678400.0","165900.0","934600.0"
578.0,"5788100.0","4686200.0","166000.0","935900.0"
579.0,"5797300.0","4695000.0","166100.0","936200.0"
580.0,"5807500.0","4704500.0","166400.0","936600.0"
581.0,"5817200.0","4713700.0","166400.0","937100.0"
582.0,"5835900.0","4729900.0","166600.0","939400.0"
583.0,"5854100.0","4745000.0","166800.0","942300.0"
584.0,"5870900.0","4761000.0","167000.0","942900.0"
585.0,"5885500.0","4774100.0","167200.0","944200.0"
586.0,"5896600.0","4783900.0","167300.0","945400.0"
587.0,"5909700.0","4796100.0","167500.0","946100.0"
588.0,"5921100.0","4806700.0","167800.0","946600.0"
589.0,"5931300.0","4816200.0","168000.0","947100.0"
590.0,"5939300.0","4823700.0","168100.0","947500.0"
591.0,"5950000.0","4832200.0","168200.0","949600.0"
592.0,"5971300.0","4852600.0","168300.0","950400.0"
593.0,"5990400.0","4869400.0","168500.0","952500.0"
594.0,"6005400.0","4882900.0","168700.0","953800.0"
595.0,"6018000.0","4894300.0","169000.0","954700.0"
596.0,"6032600.0","4908000.0","169000.0","955600.0"
597.0,"6045700.0","4920100.0","169400.0","956200.0"
598.0,"6058600.0","4931800.0","169400.0","957400.0"
599.0,"6070200.0","4942400.0","169600.0","958200.0"
600.0,"6080500.0","4952300.0","169700.0","958500.0"
