"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
503.0,"7969600.0","6002300.0","441800.0","1525500.0"
504.0,"7983300.0","6013400.0","442400.0","1527500.0"
505.0,"7995400.0","6023600.0","442900.0","1528900.0"
506.0,"8009300.0","6036100.0","443500.0","1529700.0"
507.0,"8021200.0","6046400.0","444000.0","1530800.0"
508.0,"8032000.0","6055500.0","445100.0","1531400.0"
509.0,"8043000.0","6064900.0","445300.0","1532800.0"
510.0,"8051200.0","6072100.0","445600.0","1533500.0"
511.0,"8061000.0","6080400.0","446100.0","1534500.0"
512.0,"8082900.0","6097700.0","446500.0","1538700.0"
513.0,"8099300.0","6112300.0","447200.0","1539800.0"
514.0,"8116500.0","6125800.0","448400.0","1542300.0"
515.0,"8128400.0","6135100.0","449000.0","1544300.0"
516.0,"8144200.0","6148600.0","449300.0","1546300.0"
517.0,"8156800.0","6158800.0","450400.0","1547600.0"
518.0,"8170000.0","6170800.0","450800.0","1548400.0"
519.0,"8181800.0","6181100.0","451300.0","1549400.0"
520.0,"8192300.0","6190900.0","451300.0","1550100.0"
521.0,"8201600.0","6198800.0","451800.0","1551000.0"
522.0,"8222800.0","6218300.0","452900.0","1551600.0"
523.0,"8241200.0","6231400.0","453500.0","1556300.0"
524.0,"8258800.0","6245900.0","453900.0","1559000.0"
525.0,"8274100.0","6258300.0","455000.0","1560800.0"
526.0,"8288600.0","6270600.0","455600.0","1562400.0"
527.0,"8303400.0","6283500.0","455900.0","1564000.0"
528.0,"8313400.0","6292100.0","456200.0","1565100.0"
529.0,"8323400.0","6300600.0","456900.0","1565900.0"
530.0,"8334300.0","6309900.0","457200.0","1567200.0"
531.0,"8342200.0","6316600.0","457600.0","1568000.0"
532.0,"8360400.0","6329400.0","458500.0","1572500.0"
533.0,"8380200.0","6345700.0","459200.0","1575300.0"
534.0,"8397600.0","6360000.0","459700.0","1577900.0"
535.0,"8412600.0","6372900.0","460300.0","1579400.0"
536.0,"8429700.0","6387700.0","461100.0","1580900.0"
537.0,"8443000.0","6398200.0","461700.0","1583100.0"
538.0,"8456500.0","6409900.0","462200.0","1584400.0"
539.0,"8469800.0","6420700.0","463200.0","1585900.0"
540.0,"8480600.0","6429700.0","463900.0","1587000.0"
541.0,"8491800.0","6439600.0","464100.0","1588100.0"
542.0,"8515600.0","6457900.0","464700.0","1593000.0"
543.0,"8535400.0","6475800.0","465600.0","1594000.0"
544.0,"8553800.0","6491100.0","466200.0","1596500.0"
545.0,"8569700.0","6503700.0","467000.0","1599000.0"
546.0,"8584900.0","6516800.0","467500.0","1600600.0"
547.0,"8600700.0","6530600.0","468000.0","1602100.0"
548.0,"8611800.0","6539400.0","468600.0","1603800.0"
549.0,"8623800.0","6550200.0","468900.0","1604700.0"
550.0,"8636200.0","6560500.0","469500.0","1606200.0"
551.0,"8658800.0","6576800.0","470700.0","1611300.0"
552.0,"8678600.0","6594300.0","471600.0","1612700.0"
553.0,"8697000.0","6608500.0","472200.0","1616300.0"
554.0,"8713600.0","6623000.0","472400.0","1618200.0"
555.0,"8728700.0","6635200.0","473300.0","1620200.0"
556.0,"8743000.0","6647400.0","474200.0","1621400.0"
557.0,"8756500.0","6659100.0","474600.0","1622800.0"
558.0,"8768800.0","6669200.0","475100.0","1624500.0"
559.0,"8782300.0","6680700.0","475500.0","1626100.0"
560.0,"8793500.0","6690600.0","476000.0","1626900.0"
561.0,"8816000.0","6711100.0","476500.0","1628400.0"
562.0,"8838400.0","6725900.0","477400.0","1635100.0"
563.0,"8859300.0","6744200.0","478000.0","1637100.0"
564.0,"8878300.0","6758300.0","478800.0","1641200.0"
565.0,"8895000.0","6771500.0","479200.0","1644300.0"
566.0,"8912800.0","6785500.0","480200.0","1647100.0"
567.0,"8924200.0","6794600.0","480900.0","1648700.0"
568.0,"8938800.0","6807400.0","482100.0","1649300.0"
569.0,"8950600.0","6817200.0","482500.0","1650900.0"
570.0,"8961900.0","6826900.0","483000.0","1652000.0"
571.0,"8970900.0","6834500.0","483400.0","1653000.0"
572.0,"8995900.0","6851900.0","484200.0","1659800.0"
573.0,"9018200.0","6868100.0","485400.0","1664700.0"
574.0,"9035100.0","6881500.0","485700.0","1667900.0"
575.0,"9054300.0","6897400.0","486400.0","1670500.0"
576.0,"9073800.0","6912900.0","487800.0","1673100.0"
577.0,"9091200.0","6928200.0","488200.0","1674800.0"
578.0,"9104900.0","6939300.0","489100.0","1676500.0"
579.0,"9119800.0","6951700.0","489500.0","1678600.0"
580.0,"9130000.0","6959000.0","490200.0","1680800.0"
581.0,"9141600.0","6969400.0","490400.0","1681800.0"
582.0,"9164300.0","6984800.0","491400.0","1688100.0"
583.0,"9186300.0","7000700.0","492100.0","1693500.0"
584.0,"9208500.0","7018300.0","493200.0","1697000.0"
585.0,"9226600.0","7034100.0","494100.0","1698400.0"
586.0,"9245600.0","7050200.0","494800.0","1700600.0"
587.0,"9261300.0","7062600.0","495300.0","1703400.0"
588.0,"9276500.0","7075700.0","495600.0","1705200.0"
589.0,"9289600.0","7086200.0","496400.0","1707000.0"
590.0,"9303300.0","7098500.0","496800.0","1708000.0"
591.0,"9316000.0","7109600.0","497400.0","1709000.0"
592.0,"9343900.0","7129500.0","498300.0","1716100.0"
593.0,"9368700.0","7152000.0","499100.0","1717600.0"
594.0,"9387200.0","7165200.0","500000.0","1722000.0"
595.0,"9403400.0","7177400.0","500900.0","1725100.0"
596.0,"9420300.0","7190300.0","502000.0","1728000.0"
597.0,"9434700.0","7201200.0","503200.0","1730300.0"
598.0,"9449500.0","7212200.0","504000.0","1733300.0"
599.0,"9465900.0","7225200.0","504700.0","1736000.0"
600.0,"9481200.0","7238900.0","505200.0","1737100.0"
