"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
504.0,"7983600.0","6175600.0","467000.0","1341000.0"
505.0,"8000000.0","6189100.0","467700.0","1343200.0"
506.0,"8012300.0","6198500.0","468600.0","1345200.0"
507.0,"8023800.0","6208300.0","469000.0","1346500.0"
508.0,"8033700.0","6216700.0","469700.0","1347300.0"
509.0,"8045900.0","6226900.0","470400.0","1348600.0"
510.0,"8055200.0","6235000.0","471100.0","1349100.0"
511.0,"8064300.0","6242100.0","472300.0","1349900.0"
512.0,"8084400.0","6255800.0","473100.0","1355500.0"
513.0,"8103100.0","6272000.0","474300.0","1356800.0"
514.0,"8121200.0","6284900.0","475200.0","1361100.0"
515.0,"8139100.0","6298900.0","476700.0","1363500.0"
516.0,"8152400.0","6309300.0","477000.0","1366100.0"
517.0,"8164800.0","6318500.0","477800.0","1368500.0"
518.0,"8178300.0","6329000.0","479300.0","1370000.0"
519.0,"8188700.0","6338000.0","479700.0","1371000.0"
520.0,"8200400.0","6347800.0","480500.0","1372100.0"
521.0,"8220600.0","6365100.0","481400.0","1374100.0"
522.0,"8240400.0","6378200.0","482700.0","1379500.0"
523.0,"8257900.0","6394200.0","483500.0","1380200.0"
524.0,"8273400.0","6405500.0","483900.0","1384000.0"
525.0,"8288100.0","6416700.0","484300.0","1387100.0"
526.0,"8301300.0","6427000.0","485100.0","1389200.0"
527.0,"8314200.0","6437500.0","485600.0","1391100.0"
528.0,"8327400.0","6448400.0","486200.0","1392800.0"
529.0,"8337400.0","6457300.0","486400.0","1393700.0"
530.0,"8348500.0","6466900.0","486700.0","1394900.0"
531.0,"8369400.0","6484700.0","488100.0","1396600.0"
532.0,"8390100.0","6498000.0","489600.0","1402500.0"
533.0,"8409000.0","6514500.0","490700.0","1403800.0"
534.0,"8424500.0","6525900.0","491200.0","1407400.0"
535.0,"8441200.0","6540000.0","491900.0","1409300.0"
536.0,"8455100.0","6551100.0","492700.0","1411300.0"
537.0,"8467700.0","6561600.0","493600.0","1412500.0"
538.0,"8476400.0","6567700.0","494300.0","1414400.0"
539.0,"8488200.0","6577900.0","494900.0","1415400.0"
540.0,"8497800.0","6585800.0","495400.0","1416600.0"
541.0,"8520600.0","6601000.0","496700.0","1422900.0"
542.0,"8538700.0","6616400.0","498000.0","1424300.0"
543.0,"8559100.0","6632200.0","499200.0","1427700.0"
544.0,"8576300.0","6645300.0","500000.0","1431000.0"
545.0,"8591400.0","6657900.0","500500.0","1433000.0"
546.0,"8606800.0","6671600.0","501200.0","1434000.0"
547.0,"8620900.0","6684000.0","502100.0","1434800.0"
548.0,"8634300.0","6695700.0","502500.0","1436100.0"
549.0,"8647200.0","6706800.0","503100.0","1437300.0"
550.0,"8657800.0","6716600.0","503500.0","1437700.0"
551.0,"8669700.0","6722000.0","504300.0","1443400.0"
552.0,"8691800.0","6740400.0","506200.0","1445200.0"
553.0,"8715300.0","6758200.0","507600.0","1449500.0"
554.0,"8731600.0","6770800.0","508400.0","1452400.0"
555.0,"8748100.0","6784200.0","509200.0","1454700.0"
556.0,"8765300.0","6798800.0","510600.0","1455900.0"
557.0,"8778400.0","6810200.0","510900.0","1457300.0"
558.0,"8793000.0","6823500.0","511400.0","1458100.0"
559.0,"8806000.0","6834900.0","512200.0","1458900.0"
560.0,"8817500.0","6845200.0","512900.0","1459400.0"
561.0,"8839600.0","6864700.0","514100.0","1460800.0"
562.0,"8861500.0","6879300.0","515300.0","1466900.0"
563.0,"8880000.0","6896000.0","516400.0","1467600.0"
564.0,"8902400.0","6912500.0","517600.0","1472300.0"
565.0,"8917300.0","6923200.0","518200.0","1475900.0"
566.0,"8934300.0","6936700.0","519000.0","1478600.0"
567.0,"8947700.0","6947800.0","519200.0","1480700.0"
568.0,"8961400.0","6958800.0","520100.0","1482500.0"
569.0,"8975400.0","6971400.0","520500.0","1483500.0"
570.0,"8988700.0","6983500.0","521000.0","1484200.0"
571.0,"9000900.0","6994200.0","521400.0","1485300.0"
572.0,"9023700.0","7009600.0","523100.0","1491000.0"
573.0,"9044000.0","7027900.0","523600.0","1492500.0"
574.0,"9063600.0","7043900.0","524100.0","1495600.0"
575.0,"9082700.0","7059700.0","525500.0","1497500.0"
576.0,"9098600.0","7073600.0","526000.0","1499000.0"
577.0,"9114400.0","7086900.0","526600.0","1500900.0"
578.0,"9130100.0","7100100.0","527400.0","1502600.0"
579.0,"9143800.0","7112200.0","528200.0","1503400.0"
580.0,"9158100.0","7124600.0","528700.0","1504800.0"
581.0,"9180500.0","7143600.0","529900.0","1507000.0"
582.0,"9204100.0","7159300.0","531400.0","1513400.0"
583.0,"9223300.0","7176400.0","532100.0","1514800.0"
584.0,"9242100.0","7190600.0","533300.0","1518200.0"
585.0,"9260900.0","7205500.0","534400.0","1521000.0"
586.0,"9277300.0","7218900.0","535500.0","1522900.0"
587.0,"9294300.0","7233800.0","536300.0","1524200.0"
588.0,"9307200.0","7244400.0","536800.0","1526000.0"
589.0,"9321700.0","7256800.0","537700.0","1527200.0"
590.0,"9332800.0","7266000.0","538200.0","1528600.0"
591.0,"9358100.0","7288300.0","539500.0","1530300.0"
592.0,"9379400.0","7301800.0","541000.0","1536600.0"
593.0,"9400400.0","7320600.0","541800.0","1538000.0"
594.0,"9418500.0","7334400.0","542800.0","1541300.0"
595.0,"9439500.0","7352600.0","543400.0","1543500.0"
596.0,"9457800.0","7367400.0","544500.0","1545900.0"
597.0,"9472800.0","7379600.0","545000.0","1548200.0"
598.0,"9487800.0","7392700.0","545700.0","1549400.0"
599.0,"9501300.0","7404000.0","546200.0","1551100.0"
600.0,"9516200.0","7416400.0","546900.0","1552900.0"
