"tick","run","random_seed","gamma0(N)","gamma0(D)","gamma0(T)"
301.0,1,383639,"0.5007753655294639","0.5007753655294639","0.0"
302.0,1,383639,"0.4894446248782072","0.4894446248782072","0.0"
303.0,1,383639,"0.49899075746308297","0.49899075746308297","0.0"
304.0,1,383639,"0.5045698077529153","0.5045698077529153","0.0"
305.0,1,383639,"0.50130466548377","0.50130466548377","0.0"
306.0,1,383639,"0.4982365145228216","0.4982365145228216","0.0"
307.0,1,383639,"0.5007740736918155","0.5007740736918155","0.0"
308.0,1,383639,"0.49835661462612985","0.49835661462612985","0.0"
309.0,1,383639,"0.500562429696288","0.500562429696288","0.0"
310.0,1,383639,"0.49882808519311117","0.49882808519311117","0.0"
311.0,1,383639,"0.5001016466761536","0.5001016466761536","0.0"
312.0,1,383639,"0.49878345498783455","0.49878345498783455","0.0"
313.0,1,383639,"0.5057482755173448","0.5057482755173448","0.0"
314.0,1,383639,"0.5012384821163183","0.5012384821163183","0.0"
315.0,1,383639,"0.49632100461100753","0.49632100461100753","0.0"
316.0,1,383639,"0.5006322342184613","0.5006322342184613","0.0"
317.0,1,383639,"0.498498789346247","0.498498789346247","0.0"
318.0,1,383639,"0.5009637625289128","0.5009637625289128","0.0"
319.0,1,383639,"0.4995675156174916","0.4995675156174916","0.0"
320.0,1,383639,"0.5009584052137244","0.5009584052137244","0.0"
321.0,1,383639,"0.49995217599234815","0.49995217599234815","0.0"
322.0,1,383639,"0.5069320003772517","0.5069320003772517","0.0"
323.0,1,383639,"0.5027123082678638","0.5027123082678638","0.0"
324.0,1,383639,"0.49870105771015033","0.49870105771015033","0.0"
325.0,1,383639,"0.5021194249907851","0.5021194249907851","0.0"
326.0,1,383639,"0.49967904630903254","0.49967904630903254","0.0"
327.0,1,383639,"0.5022806057288816","0.5022806057288816","0.0"
328.0,1,383639,"0.5005909628148013","0.5005909628148013","0.0"
329.0,1,383639,"0.49913879068080863","0.49913879068080863","0.0"
330.0,1,383639,"0.5005423973964925","0.5005423973964925","0.0"
331.0,1,383639,"0.49963905432232447","0.49963905432232447","0.0"
332.0,1,383639,"0.5003604253018562","0.5003604253018562","0.0"
333.0,1,383639,"0.4933368869936034","0.4933368869936034","0.0"
334.0,1,383639,"0.49885764499121266","0.49885764499121266","0.0"
335.0,1,383639,"0.5017473353136467","0.5017473353136467","0.0"
336.0,1,383639,"0.5","0.5","0.0"
337.0,1,383639,"0.5015189653675897","0.5015189653675897","0.0"
338.0,1,383639,"0.5003897116134061","0.5003897116134061","0.0"
339.0,1,383639,"0.4993949870354365","0.4993949870354365","0.0"
340.0,1,383639,"0.5004743423889607","0.5004743423889607","0.0"
341.0,1,383639,"0.4996125699526474","0.4996125699526474","0.0"
342.0,1,383639,"0.500472711645896","0.500472711645896","0.0"
343.0,1,383639,"0.4963348107739516","0.4963348107739516","0.0"
344.0,1,383639,"0.5","0.5","0.0"
345.0,1,383639,"0.5023580933131211","0.5023580933131211","0.0"
346.0,1,383639,"0.5008816861197414","0.5008816861197414","0.0"
347.0,1,383639,"0.4994975715960476","0.4994975715960476","0.0"
348.0,1,383639,"0.5006683375104428","0.5006683375104428","0.0"
349.0,1,383639,"0.4998331943286072","0.4998331943286072","0.0"
350.0,1,383639,"0.5008323622440486","0.5008323622440486","0.0"
351.0,1,383639,"0.5002910118899143","0.5002910118899143","0.0"
352.0,1,383639,"0.49669803533102197","0.49669803533102197","0.0"
353.0,1,383639,"0.4996717544723453","0.4996717544723453","0.0"
354.0,1,383639,"0.5015125500776715","0.5015125500776715","0.0"
355.0,1,383639,"0.5006120949971435","0.5006120949971435","0.0"
356.0,1,383639,"0.49938939998371734","0.49938939998371734","0.0"
357.0,1,383639,"0.5004468275245755","0.5004468275245755","0.0"
358.0,1,383639,"0.4997160704145372","0.4997160704145372","0.0"
359.0,1,383639,"0.5003645791136677","0.5003645791136677","0.0"
360.0,1,383639,"0.50004048255202","0.50004048255202","0.0"
361.0,1,383639,"0.49967637540453075","0.49967637540453075","0.0"
362.0,1,383639,"0.5001616553507922","0.5001616553507922","0.0"
363.0,1,383639,"0.49654951051195634","0.49654951051195634","0.0"
364.0,1,383639,"0.4998405612244898","0.4998405612244898","0.0"
365.0,1,383639,"0.5017075688984195","0.5017075688984195","0.0"
366.0,1,383639,"0.500554675118859","0.500554675118859","0.0"
367.0,1,383639,"0.49948604412113545","0.49948604412113545","0.0"
368.0,1,383639,"0.5005917159763313","0.5005917159763313","0.0"
369.0,1,383639,"0.4998030720756203","0.4998030720756203","0.0"
370.0,1,383639,"0.5005112876583026","0.5005112876583026","0.0"
371.0,1,383639,"0.49988215884987036","0.49988215884987036","0.0"
372.0,1,383639,"0.5005883737349964","0.5005883737349964","0.0"
373.0,1,383639,"0.4975050678309684","0.4975050678309684","0.0"
374.0,1,383639,"0.5000775674837108","0.5000775674837108","0.0"
375.0,1,383639,"0.4984536879542292","0.4984536879542292","0.0"
376.0,1,383639,"0.49992291088498303","0.49992291088498303","0.0"
377.0,1,383639,"0.5009616124317255","0.5009616124317255","0.0"
378.0,1,383639,"0.5001920270374068","0.5001920270374068","0.0"
379.0,1,383639,"0.49957805907173","0.49957805907173","0.0"
380.0,1,383639,"0.5002298498314435","0.5002298498314435","0.0"
381.0,1,383639,"0.4996938619317312","0.4996938619317312","0.0"
382.0,1,383639,"0.5019808014627457","0.5019808014627457","0.0"
383.0,1,383639,"0.50106463878327","0.50106463878327","0.0"
384.0,1,383639,"0.5000379449039994","0.5000379449039994","0.0"
385.0,1,383639,"0.49905324547451335","0.49905324547451335","0.0"
386.0,1,383639,"0.5","0.5","0.0"
387.0,1,383639,"0.5006040471156751","0.5006040471156751","0.0"
388.0,1,383639,"0.5001508750754375","0.5001508750754375","0.0"
389.0,1,383639,"0.4997738579828132","0.4997738579828132","0.0"
390.0,1,383639,"0.5001506477854776","0.5001506477854776","0.0"
391.0,1,383639,"0.49992471013401596","0.49992471013401596","0.0"
392.0,1,383639,"0.502248201438849","0.502248201438849","0.0"
393.0,1,383639,"0.5006349443489952","0.5006349443489952","0.0"
394.0,1,383639,"0.4990691786432348","0.4990691786432348","0.0"
395.0,1,383639,"0.5005197505197505","0.5005197505197505","0.0"
396.0,1,383639,"0.49955535793686084","0.49955535793686084","0.0"
397.0,1,383639,"0.5005177514792899","0.5005177514792899","0.0"
398.0,1,383639,"0.4999630587366088","0.4999630587366088","0.0"
399.0,1,383639,"0.5005534646889529","0.5005534646889529","0.0"
400.0,1,383639,"0.5000368595650572","0.5000368595650572","0.0"
401.0,1,383639,"0.49963170300530346","0.49963170300530346","0.0"
402.0,1,383639,"0.5001103833983369","0.5001103833983369","0.0"
403.0,1,383639,"0.4976567076742824","0.4976567076742824","0.0"
404.0,1,383639,"0.49970828471411904","0.49970828471411904","0.0"
405.0,1,383639,"0.5008004657255131","0.5008004657255131","0.0"
406.0,1,383639,"0.49978213507625274","0.49978213507625274","0.0"
407.0,1,383639,"0.5007610350076104","0.5007610350076104","0.0"
408.0,1,383639,"0.5001085776330076","0.5001085776330076","0.0"
409.0,1,383639,"0.49963841481052934","0.49963841481052934","0.0"
410.0,1,383639,"0.5000722543352601","0.5000722543352601","0.0"
411.0,1,383639,"0.49953085528690006","0.49953085528690006","0.0"
412.0,1,383639,"0.4999639431744429","0.4999639431744429","0.0"
413.0,1,383639,"0.5020109164033324","0.5020109164033324","0.0"
414.0,1,383639,"0.5007880785212782","0.5007880785212782","0.0"
415.0,1,383639,"0.4997140406062339","0.4997140406062339","0.0"
416.0,1,383639,"0.5008915198630626","0.5008915198630626","0.0"
417.0,1,383639,"0.500178049996439","0.500178049996439","0.0"
418.0,1,383639,"0.49928906583250393","0.49928906583250393","0.0"
419.0,1,383639,"0.49989348860328053","0.49989348860328053","0.0"
