"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
503.0,"7941900.0","5956100.0","285100.0","1700700.0"
504.0,"7958900.0","5970200.0","285300.0","1703400.0"
505.0,"7973000.0","5982200.0","285700.0","1705100.0"
506.0,"7988000.0","5994800.0","286000.0","1707200.0"
507.0,"8002700.0","6007500.0","286000.0","1709200.0"
508.0,"8014200.0","6017200.0","286300.0","1710700.0"
509.0,"8028900.0","6030600.0","286500.0","1711800.0"
510.0,"8040900.0","6041000.0","286700.0","1713200.0"
511.0,"8062900.0","6055600.0","287000.0","1720300.0"
512.0,"8083400.0","6073600.0","287400.0","1722400.0"
513.0,"8100600.0","6086100.0","287600.0","1726900.0"
514.0,"8117300.0","6098400.0","287900.0","1731000.0"
515.0,"8130800.0","6108400.0","288000.0","1734400.0"
516.0,"8146100.0","6120500.0","288200.0","1737400.0"
517.0,"8159500.0","6131600.0","288200.0","1739700.0"
518.0,"8171800.0","6142100.0","288400.0","1741300.0"
519.0,"8181400.0","6150300.0","288400.0","1742700.0"
520.0,"8191200.0","6158900.0","288400.0","1743900.0"
521.0,"8200400.0","6162400.0","288400.0","1749600.0"
522.0,"8222500.0","6182700.0","289000.0","1750800.0"
523.0,"8242000.0","6196200.0","289300.0","1756500.0"
524.0,"8259700.0","6209400.0","289300.0","1761000.0"
525.0,"8275500.0","6222000.0","289500.0","1764000.0"
526.0,"8290400.0","6233900.0","289900.0","1766600.0"
527.0,"8305000.0","6245400.0","290100.0","1769500.0"
528.0,"8317700.0","6256100.0","290100.0","1771500.0"
529.0,"8328700.0","6265100.0","290300.0","1773300.0"
530.0,"8340600.0","6275000.0","290600.0","1775000.0"
531.0,"8363800.0","6294300.0","290700.0","1778800.0"
532.0,"8383900.0","6307200.0","291000.0","1785700.0"
533.0,"8404600.0","6325600.0","291100.0","1787900.0"
534.0,"8421400.0","6337300.0","291500.0","1792600.0"
535.0,"8438100.0","6350000.0","291800.0","1796300.0"
536.0,"8453200.0","6361700.0","291900.0","1799600.0"
537.0,"8465000.0","6370600.0","292000.0","1802400.0"
538.0,"8479300.0","6381800.0","292000.0","1805500.0"
539.0,"8490700.0","6391000.0","292200.0","1807500.0"
540.0,"8500900.0","6398800.0","292400.0","1809700.0"
541.0,"8510200.0","6407300.0","292400.0","1810500.0"
542.0,"8533400.0","6422500.0","292900.0","1818000.0"
543.0,"8553100.0","6439800.0","293100.0","1820200.0"
544.0,"8574000.0","6455200.0","293500.0","1825300.0"
545.0,"8591500.0","6467400.0","293800.0","1830300.0"
546.0,"8606700.0","6479700.0","294000.0","1833000.0"
547.0,"8620300.0","6490500.0","294300.0","1835500.0"
548.0,"8632400.0","6499500.0","294400.0","1838500.0"
549.0,"8645900.0","6510300.0","294400.0","1841200.0"
550.0,"8658600.0","6521200.0","294700.0","1842700.0"
551.0,"8684100.0","6543300.0","294800.0","1846000.0"
552.0,"8703200.0","6554000.0","295100.0","1854100.0"
553.0,"8723200.0","6567500.0","295300.0","1860400.0"
554.0,"8741900.0","6581100.0","295400.0","1865400.0"
555.0,"8759500.0","6593400.0","295700.0","1870400.0"
556.0,"8775600.0","6605400.0","295900.0","1874300.0"
557.0,"8791200.0","6616400.0","296200.0","1878600.0"
558.0,"8805000.0","6626400.0","296400.0","1882200.0"
559.0,"8817900.0","6636600.0","296700.0","1884600.0"
560.0,"8828200.0","6644700.0","296700.0","1886800.0"
561.0,"8850200.0","6658700.0","296700.0","1894800.0"
562.0,"8871900.0","6677000.0","297100.0","1897800.0"
563.0,"8892200.0","6690200.0","297300.0","1904700.0"
564.0,"8911800.0","6704900.0","297700.0","1909200.0"
565.0,"8927400.0","6715900.0","297800.0","1913700.0"
566.0,"8944700.0","6728600.0","298200.0","1917900.0"
567.0,"8958800.0","6739400.0","298400.0","1921000.0"
568.0,"8973200.0","6750200.0","298600.0","1924400.0"
569.0,"8985000.0","6759000.0","298800.0","1927200.0"
570.0,"8998200.0","6770600.0","298900.0","1928700.0"
571.0,"9007800.0","6778400.0","299000.0","1930400.0"
572.0,"9029800.0","6791900.0","299100.0","1938800.0"
573.0,"9050800.0","6810400.0","299500.0","1940900.0"
574.0,"9071300.0","6824700.0","299800.0","1946800.0"
575.0,"9091000.0","6839300.0","299800.0","1951900.0"
576.0,"9109700.0","6853300.0","300000.0","1956400.0"
577.0,"9125400.0","6866200.0","300200.0","1959000.0"
578.0,"9139300.0","6876800.0","300500.0","1962000.0"
579.0,"9152000.0","6886700.0","300600.0","1964700.0"
580.0,"9163400.0","6895500.0","300800.0","1967100.0"
581.0,"9187900.0","6912000.0","301000.0","1974900.0"
582.0,"9210100.0","6931100.0","301200.0","1977800.0"
583.0,"9230800.0","6944400.0","301600.0","1984800.0"
584.0,"9250700.0","6958700.0","301900.0","1990100.0"
585.0,"9267300.0","6970200.0","302300.0","1994800.0"
586.0,"9283500.0","6981400.0","302400.0","1999700.0"
587.0,"9299500.0","6994800.0","302600.0","2002100.0"
588.0,"9316900.0","7007600.0","302900.0","2006400.0"
589.0,"9329900.0","7017700.0","303100.0","2009100.0"
590.0,"9341400.0","7026000.0","303300.0","2012100.0"
591.0,"9367100.0","7047500.0","303700.0","2015900.0"
592.0,"9392100.0","7062600.0","304000.0","2025500.0"
593.0,"9411000.0","7078900.0","304000.0","2028100.0"
594.0,"9428800.0","7090200.0","304400.0","2034200.0"
595.0,"9447200.0","7103200.0","304500.0","2039500.0"
596.0,"9465700.0","7117100.0","304500.0","2044100.0"
597.0,"9481800.0","7128700.0","304700.0","2048400.0"
598.0,"9498000.0","7140700.0","304900.0","2052400.0"
599.0,"9511800.0","7152400.0","305100.0","2054300.0"
600.0,"9524100.0","7162400.0","305100.0","2056600.0"
