"tick","run","random_seed","Sim (T/(R+T))","Exp (T/(R+T))"
295.0,1,664279,"0.2262241589393032","0.15369285"
297.0,1,664279,"0.22689540675152187","0.1550645036"
299.0,1,664279,"0.22701325178389398","0.1564244868"
301.0,1,664279,"0.22671680109972306","0.15777247319999999"
303.0,1,664279,"0.22996397117694156","0.15910813640000002"
305.0,1,664279,"0.23080287907106214","0.16043115"
307.0,1,664279,"0.2309061424672705","0.16174118760000003"
309.0,1,664279,"0.2307555975660188","0.1630379228"
311.0,1,664279,"0.23013591473550407","0.1643210292"
313.0,1,664279,"0.23326737283203353","0.16559018039999998"
315.0,1,664279,"0.23401546859027522","0.16684505"
317.0,1,664279,"0.2340801320816295","0.16808531159999998"
319.0,1,664279,"0.23378510121767057","0.16931063879999997"
321.0,1,664279,"0.23363951671303884","0.17052070519999998"
323.0,1,664279,"0.23601028433151844","0.1717151844"
325.0,1,664279,"0.23664968703595798","0.17289375"
327.0,1,664279,"0.23648332741112005","0.17405607560000003"
329.0,1,664279,"0.23595589330949188","0.17520183479999998"
331.0,1,664279,"0.23704293705775573","0.1763307012"
333.0,1,664279,"0.23684016785687992","0.1774423484"
335.0,1,664279,"0.2369418355577525","0.17853645"
337.0,1,664279,"0.23672167016136383","0.17961267960000005"
339.0,1,664279,"0.23655230064694338","0.18067071080000002"
341.0,1,664279,"0.2361073363410701","0.18171021720000002"
343.0,1,664279,"0.2360205955424333","0.18273087240000002"
345.0,1,664279,"0.23586105587502912","0.18373235"
347.0,1,664279,"0.23542632893328577","0.18471432359999995"
349.0,1,664279,"0.23503369308180574","0.1856764668"
351.0,1,664279,"0.23457884288145206","0.18661845320000003"
353.0,1,664279,"0.23405829004138418","0.18753995639999999"
355.0,1,664279,"0.233835640441563","0.18844065"
357.0,1,664279,"0.2334810988167126","0.18932020760000007"
359.0,1,664279,"0.23292055099485182","0.19017830280000003"
361.0,1,664279,"0.23248352410683315","0.19101460920000002"
363.0,1,664279,"0.23230180086938523","0.1918288004000001"
365.0,1,664279,"0.2316060398078243","0.19262055"
367.0,1,664279,"0.23110723567227465","0.1933895316000001"
369.0,1,664279,"0.23063551306304003","0.19413541880000001"
371.0,1,664279,"0.2301770723583591","0.19485788520000002"
373.0,1,664279,"0.22945199696022966","0.19555660440000006"
375.0,1,664279,"0.22890958609327192","0.19623125000000002"
377.0,1,664279,"0.22851160063656922","0.19688149559999996"
379.0,1,664279,"0.22814342256884718","0.19750701480000005"
381.0,1,664279,"0.22782241296139194","0.1981074812"
383.0,1,664279,"0.22725768008474576","0.19868256840000004"
385.0,1,664279,"0.22671984705145531","0.19923195"
387.0,1,664279,"0.22611067297581494","0.1997552996000001"
389.0,1,664279,"0.22564052159098355","0.20025229080000007"
391.0,1,664279,"0.2252851400372561","0.20072259720000007"
393.0,1,664279,"0.224499081853194","0.20116589240000005"
395.0,1,664279,"0.22388856532712095","0.20158185000000006"
397.0,1,664279,"0.22339379282547359","0.20197014359999999"
399.0,1,664279,"0.22298122669409798","0.20233044680000006"
401.0,1,664279,"0.22216356306392782","0.20266243320000005"
403.0,1,664279,"0.2216028540485443","0.20296577640000008"
405.0,1,664279,"0.2211735219936232","0.20324015000000006"
407.0,1,664279,"0.22062892286287963","0.2034852276000001"
409.0,1,664279,"0.22003467843631777","0.20370068279999998"
411.0,1,664279,"0.21940650023551578","0.2038861892"
413.0,1,664279,"0.21873584581504676","0.2040414204"
415.0,1,664279,"0.21839563208735827","0.2041660500000001"
417.0,1,664279,"0.21804732810222374","0.20425975159999998"
419.0,1,664279,"0.2175661048399567","0.20432219880000002"
421.0,1,664279,"0.21709420166900614","0.20435306520000007"
423.0,1,664279,"0.21652189926644363","0.2043520244"
425.0,1,664279,"0.21603617918474607","0.20431875"
427.0,1,664279,"0.2158111195734958","0.20425291560000014"
429.0,1,664279,"0.21538998906572712","0.20415419479999997"
431.0,1,664279,"0.21476763887208036","0.2040222612000001"
433.0,1,664279,"0.21448904284961218","0.2038567884"
435.0,1,664279,"0.21407783011791534","0.20365745000000002"
437.0,1,664279,"0.2138361018494984","0.20342391960000006"
439.0,1,664279,"0.21332021877468293","0.20315587080000008"
441.0,1,664279,"0.2129858158137322","0.20285297719999995"
443.0,1,664279,"0.2126904304097027","0.20251491240000008"
445.0,1,664279,"0.21225782688766115","0.20214135"
447.0,1,664279,"0.21182757810664787","0.2017319636"
449.0,1,664279,"0.21148947383831582","0.20128642679999997"
451.0,1,664279,"0.21114746436083198","0.2008044132000001"
453.0,1,664279,"0.21102090020479006","0.2002855964"
455.0,1,664279,"0.2105278384516353","0.1997296500000001"
457.0,1,664279,"0.21017428031886523","0.19913624760000004"
459.0,1,664279,"0.20986944268706506","0.19850506280000002"
461.0,1,664279,"0.20989885947923392","0.1978357692"
463.0,1,664279,"0.2093511314155186","0.1971280404000001"
465.0,1,664279,"0.20884573280825716","0.19638155000000002"
467.0,1,664279,"0.2082831517349845","0.19559597160000008"
469.0,1,664279,"0.20800124357017694","0.19477097880000005"
471.0,1,664279,"0.20781780048702897","0.1939062452000001"
473.0,1,664279,"0.20727058691630698","0.1930014444"
475.0,1,664279,"0.20719991062950344","0.19205625000000015"
477.0,1,664279,"0.2068480757185608","0.19107033559999997"
479.0,1,664279,"0.20638643333934692","0.1900433748"
481.0,1,664279,"0.20650548354935194","0.18897504119999986"
483.0,1,664279,"0.2060322971781305","0.1878650084000001"
485.0,1,664279,"0.20565556226332254","0.1867129500000001"
487.0,1,664279,"0.20524214498619048","0.1855185396000002"
489.0,1,664279,"0.2049155732562263","0.18428145080000002"
491.0,1,664279,"0.20496184763536948","0.1830013572"
493.0,1,664279,"0.2043434138420946","0.18167793240000008"
495.0,1,664279,"0.203767330934961","0.18031085000000013"
497.0,1,664279,"0.20335956172624003","0.17889978360000014"
499.0,1,664279,"0.20303399520666246","0.17744440679999995"
501.0,1,664279,"0.2031195794305233","0.1759443932000001"
503.0,1,664279,"0.2026488482690826","0.1743994164"
505.0,1,664279,"0.20243627937768952","0.17280914999999997"
507.0,1,664279,"0.20202713403368","0.17117326760000018"
509.0,1,664279,"0.20174526501441226","0.16949144279999995"
511.0,1,664279,"0.2015128235433164","0.16776334920000002"
513.0,1,664279,"0.20122580729472955","0.16598866040000015"
515.0,1,664279,"0.20109643982602807","0.1641670500000001"
517.0,1,664279,"0.20082009758123118","0.16229819160000014"
519.0,1,664279,"0.20042688053812818","0.16038175880000005"
521.0,1,664279,"0.20013419701153579","0.15841742520000013"
523.0,1,664279,"0.19984077455474658","0.15640486440000012"
525.0,1,664279,"0.199613766290238","0.1543437500000001"
527.0,1,664279,"0.19929913985345651","0.15223375559999996"
529.0,1,664279,"0.19905930210385814","0.15007455479999998"
531.0,1,664279,"0.19886868071937702","0.14786582120000014"
533.0,1,664279,"0.19887640449438201","0.14560722839999984"
535.0,1,664279,"0.19860920739911725","0.14329845000000008"
537.0,1,664279,"0.19835114580331525","0.14093915960000025"
539.0,1,664279,"0.19807408887667674","0.13852903080000023"
541.0,1,664279,"0.1978275222043674","0.1360677372000001"
543.0,1,664279,"0.1975265805844011","0.13355495240000015"
545.0,1,664279,"0.19734162686511902","0.13099035000000003"
547.0,1,664279,"0.19699484795947225","0.12837360359999983"
549.0,1,664279,"0.19677739763822977","0.12570438679999985"
551.0,1,664279,"0.196785579072068","0.12298237320000016"
553.0,1,664279,"0.19651541678825016","0.12020723639999997"
555.0,1,664279,"0.19625941807786418","0.11737865000000003"
557.0,1,664279,"0.1959453748535964","0.11449628759999997"
559.0,1,664279,"0.1957552848268888","0.1115598228000001"
561.0,1,664279,"0.19526350500629533","0.10856892920000005"
563.0,1,664279,"0.19532769379451875","0.10552328039999992"
565.0,1,664279,"0.19538249483115094","0.10242255"
567.0,1,664279,"0.19526725332512168","0.09926641160000016"
569.0,1,664279,"0.19495518475218762","0.09605453880000003"
571.0,1,664279,"0.19475699558173784","0.09278660520000015"
573.0,1,664279,"0.19509422463903994","0.08946228439999993"
575.0,1,664279,"0.19497193011122912","0.08608125000000011"
577.0,1,664279,"0.19467627571777288","0.08264317560000012"
579.0,1,664279,"0.1945007705410009","0.07914773480000004"
581.0,1,664279,"0.1944007767708526","0.07559460119999994"
583.0,1,664279,"0.19478502909985967","0.07198344839999993"
585.0,1,664279,"0.19449184082450616","0.06831395000000007"
587.0,1,664279,"0.1943189596167009","0.0645857796"
589.0,1,664279,"0.19412728017104125","0.06079861080000004"
591.0,1,664279,"0.19379493343614632","0.05695211720000004"
593.0,1,664279,"0.19365022097952558","0.053045972400000085"
595.0,1,664279,"0.19377702892445942","0.049079850000000036"
597.0,1,664279,"0.1937300565414544","0.045053423599999975"
599.0,1,664279,"0.1937240548140874","0.04096636679999999"
