"tick","Population (D+R+T)","Population (R)","Population (D)","Population (T)"
503.0,"7893100.0","5909800.0","324800.0","1658500.0"
504.0,"7910600.0","5923000.0","325000.0","1662600.0"
505.0,"7925100.0","5932600.0","325500.0","1667000.0"
506.0,"7939000.0","5943400.0","325600.0","1670000.0"
507.0,"7950100.0","5951900.0","325700.0","1672500.0"
508.0,"7961200.0","5961400.0","325800.0","1674000.0"
509.0,"7971800.0","5969600.0","326400.0","1675800.0"
510.0,"7982700.0","5978700.0","326700.0","1677300.0"
511.0,"8001300.0","5987900.0","327200.0","1686200.0"
512.0,"8022000.0","6005400.0","327900.0","1688700.0"
513.0,"8040900.0","6019100.0","328100.0","1693700.0"
514.0,"8055500.0","6029400.0","328400.0","1697700.0"
515.0,"8072700.0","6042300.0","328900.0","1701500.0"
516.0,"8086700.0","6052400.0","329300.0","1705000.0"
517.0,"8100900.0","6063600.0","329600.0","1707700.0"
518.0,"8113500.0","6073100.0","329800.0","1710600.0"
519.0,"8124800.0","6082200.0","329900.0","1712700.0"
520.0,"8135900.0","6091000.0","330000.0","1714900.0"
521.0,"8156800.0","6109800.0","330300.0","1716700.0"
522.0,"8176500.0","6121400.0","330900.0","1724200.0"
523.0,"8194800.0","6136600.0","331400.0","1726800.0"
524.0,"8208800.0","6144800.0","331900.0","1732100.0"
525.0,"8224300.0","6156000.0","332300.0","1736000.0"
526.0,"8236500.0","6164500.0","332400.0","1739600.0"
527.0,"8250800.0","6174600.0","332800.0","1743400.0"
528.0,"8263300.0","6184500.0","333100.0","1745700.0"
529.0,"8274500.0","6193100.0","333400.0","1748000.0"
530.0,"8285700.0","6202600.0","333600.0","1749500.0"
531.0,"8296500.0","6211500.0","333700.0","1751300.0"
532.0,"8319300.0","6226300.0","334100.0","1758900.0"
533.0,"8338500.0","6242400.0","334300.0","1761800.0"
534.0,"8356100.0","6254700.0","334800.0","1766600.0"
535.0,"8373600.0","6266900.0","335200.0","1771500.0"
536.0,"8389700.0","6278500.0","335600.0","1775600.0"
537.0,"8403900.0","6289200.0","336100.0","1778600.0"
538.0,"8417000.0","6298900.0","336500.0","1781600.0"
539.0,"8429300.0","6309100.0","336800.0","1783400.0"
540.0,"8441500.0","6319000.0","337300.0","1785200.0"
541.0,"8466100.0","6339400.0","338100.0","1788600.0"
542.0,"8486500.0","6352700.0","338500.0","1795300.0"
543.0,"8507100.0","6370400.0","339000.0","1797700.0"
544.0,"8524400.0","6382400.0","339400.0","1802600.0"
545.0,"8538500.0","6392800.0","339600.0","1806100.0"
546.0,"8553500.0","6403900.0","339800.0","1809800.0"
547.0,"8567400.0","6414600.0","340100.0","1812700.0"
548.0,"8580300.0","6425200.0","340200.0","1814900.0"
549.0,"8591000.0","6433900.0","340400.0","1816700.0"
550.0,"8601700.0","6441900.0","340800.0","1819000.0"
551.0,"8612400.0","6451100.0","340800.0","1820500.0"
552.0,"8636600.0","6467800.0","341600.0","1827200.0"
553.0,"8657700.0","6485800.0","342500.0","1829400.0"
554.0,"8675800.0","6497500.0","343000.0","1835300.0"
555.0,"8694600.0","6510200.0","343500.0","1840900.0"
556.0,"8709000.0","6520000.0","344300.0","1844700.0"
557.0,"8723100.0","6530600.0","344300.0","1848200.0"
558.0,"8736200.0","6541500.0","344500.0","1850200.0"
559.0,"8749800.0","6552700.0","344600.0","1852500.0"
560.0,"8761700.0","6562700.0","344600.0","1854400.0"
561.0,"8781700.0","6576500.0","345000.0","1860200.0"
562.0,"8801800.0","6593900.0","345000.0","1862900.0"
563.0,"8822700.0","6608900.0","346000.0","1867800.0"
564.0,"8842500.0","6623900.0","346300.0","1872300.0"
565.0,"8858500.0","6636000.0","346700.0","1875800.0"
566.0,"8871800.0","6645400.0","347200.0","1879200.0"
567.0,"8885600.0","6656400.0","347300.0","1881900.0"
568.0,"8898000.0","6667200.0","347400.0","1883400.0"
569.0,"8910800.0","6677000.0","347800.0","1886000.0"
570.0,"8922500.0","6686600.0","348200.0","1887700.0"
571.0,"8933800.0","6695500.0","348600.0","1889700.0"
572.0,"8956900.0","6715500.0","349200.0","1892200.0"
573.0,"8982600.0","6729400.0","350200.0","1903000.0"
574.0,"9002700.0","6743200.0","350600.0","1908900.0"
575.0,"9020300.0","6755200.0","351300.0","1913800.0"
576.0,"9035000.0","6765400.0","351700.0","1917900.0"
577.0,"9047700.0","6774800.0","352100.0","1920800.0"
578.0,"9062100.0","6786100.0","352300.0","1923700.0"
579.0,"9076800.0","6797600.0","352500.0","1926700.0"
580.0,"9088900.0","6807100.0","352500.0","1929300.0"
581.0,"9111500.0","6825600.0","353400.0","1932500.0"
582.0,"9131700.0","6838100.0","353800.0","1939800.0"
583.0,"9152000.0","6850100.0","354300.0","1947600.0"
584.0,"9169900.0","6863200.0","354600.0","1952100.0"
585.0,"9186100.0","6875500.0","355200.0","1955400.0"
586.0,"9201200.0","6887200.0","355600.0","1958400.0"
587.0,"9216000.0","6899900.0","355800.0","1960300.0"
588.0,"9228900.0","6909800.0","355900.0","1963200.0"
589.0,"9241200.0","6919700.0","356200.0","1965300.0"
590.0,"9253400.0","6929100.0","356500.0","1967800.0"
591.0,"9264500.0","6939000.0","356700.0","1968800.0"
592.0,"9288100.0","6953800.0","356900.0","1977400.0"
593.0,"9313700.0","6972400.0","357600.0","1983700.0"
594.0,"9333600.0","6987400.0","357800.0","1988400.0"
595.0,"9352100.0","7001200.0","358400.0","1992500.0"
596.0,"9370000.0","7015600.0","358900.0","1995500.0"
597.0,"9386200.0","7029000.0","359300.0","1997900.0"
598.0,"9402000.0","7040700.0","359700.0","2001600.0"
599.0,"9417200.0","7052500.0","360100.0","2004600.0"
600.0,"9430800.0","7063300.0","360400.0","2007100.0"
