"tick","run","random_seed","gamma0(N)","gamma0(D)","gamma0(T)"
427.0,1,207372165,"0.8094347186957103","0.8094347186957103","0.0"
428.0,1,207372165,"0.8095619658119658","0.8095619658119658","0.0"
429.0,1,207372165,"0.8096382325457215","0.8096382325457215","0.0"
430.0,1,207372165,"0.8097652081109925","0.8097652081109925","0.0"
431.0,1,207372165,"0.8097905828998266","0.8097905828998266","0.0"
432.0,1,207372165,"0.8108502453906353","0.8108502453906353","0.0"
433.0,1,207372165,"0.808811854988092","0.808811854988092","0.0"
434.0,1,207372165,"0.8092912762306982","0.8092912762306982","0.0"
435.0,1,207372165,"0.8096179183135704","0.8096179183135704","0.0"
436.0,1,207372165,"0.8097432521395656","0.8097432521395656","0.0"
437.0,1,207372165,"0.8098934350743323","0.8098934350743323","0.0"
438.0,1,207372165,"0.8099684376643872","0.8099684376643872","0.0"
439.0,1,207372165,"0.8099934253780408","0.8099934253780408","0.0"
440.0,1,207372165,"0.8100933105532921","0.8100933105532921","0.0"
441.0,1,207372165,"0.8098804362107476","0.8098804362107476","0.0"
442.0,1,207372165,"0.8108249444371813","0.8108249444371813","0.0"
443.0,1,207372165,"0.8087103924892424","0.8087103924892424","0.0"
444.0,1,207372165,"0.8092327698309493","0.8092327698309493","0.0"
445.0,1,207372165,"0.8094805194805195","0.8094805194805195","0.0"
446.0,1,207372165,"0.809628860628082","0.809628860628082","0.0"
447.0,1,207372165,"0.8098755832037325","0.8098755832037325","0.0"
448.0,1,207372165,"0.8099987048309805","0.8099987048309805","0.0"
449.0,1,207372165,"0.810072501294666","0.810072501294666","0.0"
450.0,1,207372165,"0.8097579914585221","0.8097579914585221","0.0"
451.0,1,207372165,"0.809807219562686","0.809807219562686","0.0"
452.0,1,207372165,"0.8098564221963523","0.8098564221963523","0.0"
453.0,1,207372165,"0.8108108108108109","0.8108108108108109","0.0"
454.0,1,207372165,"0.8089368258859785","0.8089368258859785","0.0"
455.0,1,207372165,"0.8094018188804919","0.8094018188804919","0.0"
456.0,1,207372165,"0.8095969289827255","0.8095969289827255","0.0"
457.0,1,207372165,"0.8098888463012649","0.8098888463012649","0.0"
458.0,1,207372165,"0.8100102145045965","0.8100102145045965","0.0"
459.0,1,207372165,"0.8092868988391376","0.8092868988391376","0.0"
460.0,1,207372165,"0.809481330444756","0.809481330444756","0.0"
461.0,1,207372165,"0.8095783976563495","0.8095783976563495","0.0"
462.0,1,207372165,"0.8104235353791529","0.8104235353791529","0.0"
463.0,1,207372165,"0.808066759388039","0.808066759388039","0.0"
464.0,1,207372165,"0.8086474221605949","0.8086474221605949","0.0"
465.0,1,207372165,"0.8089364380113279","0.8089364380113279","0.0"
466.0,1,207372165,"0.8091286307053942","0.8091286307053942","0.0"
467.0,1,207372165,"0.8094161958568739","0.8094161958568739","0.0"
468.0,1,207372165,"0.8095835423983944","0.8095835423983944","0.0"
469.0,1,207372165,"0.8097028958254983","0.8097028958254983","0.0"
470.0,1,207372165,"0.8097982708933718","0.8097982708933718","0.0"
471.0,1,207372165,"0.8098935504070132","0.8098935504070132","0.0"
472.0,1,207372165,"0.8099173553719008","0.8099173553719008","0.0"
473.0,1,207372165,"0.8110059760956175","0.8110059760956175","0.0"
474.0,1,207372165,"0.8084895122253941","0.8084895122253941","0.0"
475.0,1,207372165,"0.8090346534653465","0.8090346534653465","0.0"
476.0,1,207372165,"0.809341406153466","0.809341406153466","0.0"
477.0,1,207372165,"0.8095531967415452","0.8095531967415452","0.0"
478.0,1,207372165,"0.8097645173221552","0.8097645173221552","0.0"
479.0,1,207372165,"0.8099285538309928","0.8099285538309928","0.0"
480.0,1,207372165,"0.8100221620290569","0.8100221620290569","0.0"
481.0,1,207372165,"0.8098227474150664","0.8098227474150664","0.0"
482.0,1,207372165,"0.8099397219830238","0.8099397219830238","0.0"
483.0,1,207372165,"0.8109397944199707","0.8109397944199707","0.0"
484.0,1,207372165,"0.8082693011342846","0.8082693011342846","0.0"
485.0,1,207372165,"0.8087823865709768","0.8087823865709768","0.0"
486.0,1,207372165,"0.8092464506734619","0.8092464506734619","0.0"
487.0,1,207372165,"0.8095468863581294","0.8095468863581294","0.0"
488.0,1,207372165,"0.8097543265157933","0.8097543265157933","0.0"
489.0,1,207372165,"0.8098463771622112","0.8098463771622112","0.0"
490.0,1,207372165,"0.8099613152804642","0.8099613152804642","0.0"
491.0,1,207372165,"0.8100990577434163","0.8100990577434163","0.0"
492.0,1,207372165,"0.8098055790363483","0.8098055790363483","0.0"
493.0,1,207372165,"0.8108789625360231","0.8108789625360231","0.0"
494.0,1,207372165,"0.8084520531545553","0.8084520531545553","0.0"
495.0,1,207372165,"0.809114769744691","0.809114769744691","0.0"
496.0,1,207372165,"0.8095238095238095","0.8095238095238095","0.0"
497.0,1,207372165,"0.8097955301949595","0.8097955301949595","0.0"
498.0,1,207372165,"0.8099988124925781","0.8099988124925781","0.0"
499.0,1,207372165,"0.8101340927969621","0.8101340927969621","0.0"
500.0,1,207372165,"0.8093657379964434","0.8093657379964434","0.0"
501.0,1,207372165,"0.8096140184702818","0.8096140184702818","0.0"
502.0,1,207372165,"0.8105783955707386","0.8105783955707386","0.0"
503.0,1,207372165,"0.8081033470346447","0.8081033470346447","0.0"
504.0,1,207372165,"0.8087099040037462","0.8087099040037462","0.0"
505.0,1,207372165,"0.8090898469447365","0.8090898469447365","0.0"
506.0,1,207372165,"0.8094016097048874","0.8094016097048874","0.0"
507.0,1,207372165,"0.8095793031115255","0.8095793031115255","0.0"
508.0,1,207372165,"0.8097566655023868","0.8097566655023868","0.0"
509.0,1,207372165,"0.8098894706224549","0.8098894706224549","0.0"
510.0,1,207372165,"0.8100220904545983","0.8100220904545983","0.0"
511.0,1,207372165,"0.8095514757146177","0.8095514757146177","0.0"
512.0,1,207372165,"0.809684161634928","0.809684161634928","0.0"
513.0,1,207372165,"0.8106078114166859","0.8106078114166859","0.0"
514.0,1,207372165,"0.8077144502014968","0.8077144502014968","0.0"
515.0,1,207372165,"0.8083763625932301","0.8083763625932301","0.0"
516.0,1,207372165,"0.8087494273934952","0.8087494273934952","0.0"
517.0,1,207372165,"0.8091864716636198","0.8091864716636198","0.0"
518.0,1,207372165,"0.809491216062058","0.809491216062058","0.0"
519.0,1,207372165,"0.8096432235267298","0.8096432235267298","0.0"
520.0,1,207372165,"0.8097299760738293","0.8097299760738293","0.0"
521.0,1,207372165,"0.809751651856915","0.809751651856915","0.0"
522.0,1,207372165,"0.8098383056251424","0.8098383056251424","0.0"
523.0,1,207372165,"0.810786313165647","0.810786313165647","0.0"
524.0,1,207372165,"0.8077661135568348","0.8077661135568348","0.0"
525.0,1,207372165,"0.8083933393339334","0.8083933393339334","0.0"
526.0,1,207372165,"0.8088664421997755","0.8088664421997755","0.0"
527.0,1,207372165,"0.8092090522070357","0.8092090522070357","0.0"
528.0,1,207372165,"0.8094438849725859","0.8094438849725859","0.0"
529.0,1,207372165,"0.8095291354434627","0.8095291354434627","0.0"
530.0,1,207372165,"0.8096355913257322","0.8096355913257322","0.0"
531.0,1,207372165,"0.8097419282761703","0.8097419282761703","0.0"
532.0,1,207372165,"0.8098056734420371","0.8098056734420371","0.0"
533.0,1,207372165,"0.8107988001333185","0.8107988001333185","0.0"
534.0,1,207372165,"0.8086426592797784","0.8086426592797784","0.0"
535.0,1,207372165,"0.8092555776452397","0.8092555776452397","0.0"
536.0,1,207372165,"0.8094660194174758","0.8094660194174758","0.0"
537.0,1,207372165,"0.8096340388007055","0.8096340388007055","0.0"
538.0,1,207372165,"0.8098227067503578","0.8098227067503578","0.0"
539.0,1,207372165,"0.8100527936647602","0.8100527936647602","0.0"
540.0,1,207372165,"0.8092517305790572","0.8092517305790572","0.0"
541.0,1,207372165,"0.8094192556811944","0.8094192556811944","0.0"
542.0,1,207372165,"0.8103354091554682","0.8103354091554682","0.0"
543.0,1,207372165,"0.8084804883366035","0.8084804883366035","0.0"
544.0,1,207372165,"0.8089386689865159","0.8089386689865159","0.0"
545.0,1,207372165,"0.8093326098752035","0.8093326098752035","0.0"
546.0,1,207372165,"0.8095805787363173","0.8095805787363173","0.0"
547.0,1,207372165,"0.8096837088388215","0.8096837088388215","0.0"
548.0,1,207372165,"0.8097455332972388","0.8097455332972388","0.0"
549.0,1,207372165,"0.8098279034527546","0.8098279034527546","0.0"
550.0,1,207372165,"0.8099102023152656","0.8099102023152656","0.0"
551.0,1,207372165,"0.8099307659022068","0.8099307659022068","0.0"
552.0,1,207372165,"0.8109126130004305","0.8109126130004305","0.0"
553.0,1,207372165,"0.8087367178276269","0.8087367178276269","0.0"
554.0,1,207372165,"0.8092485549132948","0.8092485549132948","0.0"
555.0,1,207372165,"0.8095543443411349","0.8095543443411349","0.0"
556.0,1,207372165,"0.8097373478539398","0.8097373478539398","0.0"
557.0,1,207372165,"0.8098388645822218","0.8098388645822218","0.0"
558.0,1,207372165,"0.8099808061420346","0.8099808061420346","0.0"
559.0,1,207372165,"0.8100415733930285","0.8100415733930285","0.0"
560.0,1,207372165,"0.8097826086956522","0.8097826086956522","0.0"
561.0,1,207372165,"0.8098231408480716","0.8098231408480716","0.0"
562.0,1,207372165,"0.8098636557307201","0.8098636557307201","0.0"
563.0,1,207372165,"0.8108308605341247","0.8108308605341247","0.0"
564.0,1,207372165,"0.8080904098014364","0.8080904098014364","0.0"
565.0,1,207372165,"0.8087569729502158","0.8087569729502158","0.0"
566.0,1,207372165,"0.8091987818964612","0.8091987818964612","0.0"
567.0,1,207372165,"0.8095188174861097","0.8095188174861097","0.0"
568.0,1,207372165,"0.8097581405088472","0.8097581405088472","0.0"
569.0,1,207372165,"0.8099769922610333","0.8099769922610333","0.0"
570.0,1,207372165,"0.8100763039615344","0.8100763039615344","0.0"
571.0,1,207372165,"0.8096531550355203","0.8096531550355203","0.0"
572.0,1,207372165,"0.8097525321081759","0.8097525321081759","0.0"
573.0,1,207372165,"0.810563526720732","0.810563526720732","0.0"
574.0,1,207372165,"0.809133367929424","0.809133367929424","0.0"
575.0,1,207372165,"0.8094497979483991","0.8094497979483991","0.0"
576.0,1,207372165,"0.8096273291925465","0.8096273291925465","0.0"
577.0,1,207372165,"0.8097651805110169","0.8097651805110169","0.0"
578.0,1,207372165,"0.8099028323340913","0.8099028323340913","0.0"
579.0,1,207372165,"0.8100010331645832","0.8100010331645832","0.0"
580.0,1,207372165,"0.8096664256945162","0.8096664256945162","0.0"
581.0,1,207372165,"0.8097842914645474","0.8097842914645474","0.0"
582.0,1,207372165,"0.8098824014854549","0.8098824014854549","0.0"
583.0,1,207372165,"0.8106831022085259","0.8106831022085259","0.0"
584.0,1,207372165,"0.8093528868833966","0.8093528868833966","0.0"
585.0,1,207372165,"0.809665199139961","0.809665199139961","0.0"
586.0,1,207372165,"0.8098598752173468","0.8098598752173468","0.0"
587.0,1,207372165,"0.8100153295861012","0.8100153295861012","0.0"
588.0,1,207372165,"0.8093536199326049","0.8093536199326049","0.0"
589.0,1,207372165,"0.8094897959183673","0.8094897959183673","0.0"
590.0,1,207372165,"0.8095869454360021","0.8095869454360021","0.0"
591.0,1,207372165,"0.8096451876019576","0.8096451876019576","0.0"
592.0,1,207372165,"0.80972278842234","0.80972278842234","0.0"
593.0,1,207372165,"0.8104953308972798","0.8104953308972798","0.0"
594.0,1,207372165,"0.8080348107670512","0.8080348107670512","0.0"
595.0,1,207372165,"0.8084612277867528","0.8084612277867528","0.0"
596.0,1,207372165,"0.8086930213795885","0.8086930213795885","0.0"
597.0,1,207372165,"0.8088279754106621","0.8088279754106621","0.0"
598.0,1,207372165,"0.8089819756318598","0.8089819756318598","0.0"
599.0,1,207372165,"0.8091357279404366","0.8091357279404366","0.0"
600.0,1,207372165,"0.8092508798391151","0.8092508798391151","0.0"
